system:index,id,latitude,longitude,longwave_radiation,pressure,shortwave_radiation,specific_humidity,temperature,time_convert,time,total_precipitation,wind_u,wind_v,windspeed,.geo
2633,A20220118_1700,44.20721803,-122.1194501,280.89,92029.82,148.068,0.0047799,3.89,1/18/22 17:00,1.64E+12,0,1.9,2.32,2.998733066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2634,A20220118_1800,44.20721803,-122.1194501,303.69,92015.36,215.722,0.0049636,4.82,1/18/22 18:00,1.64E+12,0,1.85,2.76,3.322664593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2635,A20220118_1900,44.20721803,-122.1194501,303.67,92030.3,272.596,0.0050336,5.23,1/18/22 19:00,1.64E+12,0,2.11,2.68,3.410938287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2636,A20220118_2000,44.20721803,-122.1194501,303.66,92045.14,314.758,0.0051036,5.65,1/18/22 20:00,1.64E+12,0,2.38,2.6,3.524826237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2637,A20220118_2100,44.20721803,-122.1194501,301.58,92059.44,329.264,0.0051735,6.06,1/18/22 21:00,1.64E+12,0,2.65,2.52,3.656897592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2638,A20220118_2200,44.20721803,-122.1194501,301.59,92090.86,279.584,0.0051596,5.78,1/18/22 22:00,1.64E+12,0,2.84,2.29,3.648246154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2639,A20220118_2300,44.20721803,-122.1194501,301.6,92122.28,205.232,0.0051457,5.49,1/18/22 23:00,1.64E+12,0,3.03,2.07,3.669577632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2640,A20220119_0000,44.20721803,-122.1194501,250.56,92153.6,90.304,0.0051319,5.21,1/19/22 0:00,1.64E+12,0,3.21,1.84,3.699959459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2641,A20220119_0100,44.20721803,-122.1194501,250.59,92205.48,0,0.0049787,4.38,1/19/22 1:00,1.64E+12,0,3.06,1.68,3.49084517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2642,A20220119_0200,44.20721803,-122.1194501,250.62,92257.36,0,0.0048251,3.56,1/19/22 2:00,1.64E+12,0,2.91,1.51,3.278444753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2643,A20220119_0300,44.20721803,-122.1194501,262.89,92309.78,0,0.0046717,2.74,1/19/22 3:00,1.64E+12,0,2.75,1.35,3.063494736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2644,A20220119_0400,44.20721803,-122.1194501,262.89,92362.22,0,0.0047178,2.79,1/19/22 4:00,1.64E+12,0,2.08,1.6,2.624195115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2645,A20220119_0500,44.20721803,-122.1194501,262.89,92415.3,0,0.0047641,2.85,1/19/22 5:00,1.64E+12,0,1.4,1.85,2.320021552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2646,A20220119_0600,44.20721803,-122.1194501,260.34,92468.38,0,0.0048102,2.9,1/19/22 6:00,1.64E+12,0,0.73,2.1,2.223263367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2647,A20220119_0700,44.20721803,-122.1194501,260.36,92491.22,0,0.0046978,2.52,1/19/22 7:00,1.64E+12,0,0.71,2.24,2.349829781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2648,A20220119_0800,44.20721803,-122.1194501,260.37,92513.42,0,0.0045854,2.14,1/19/22 8:00,1.64E+12,0,0.69,2.38,2.478003228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2649,A20220119_0900,44.20721803,-122.1194501,276.17,92536.16,0,0.0044728,1.75,1/19/22 9:00,1.64E+12,0,0.67,2.52,2.60754674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2650,A20220119_1000,44.20721803,-122.1194501,276.16,92555.52,0,0.0045497,1.93,1/19/22 10:00,1.64E+12,0,0.76,2.36,2.479354755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2651,A20220119_1100,44.20721803,-122.1194501,276.15,92574.78,0,0.0046266,2.1,1/19/22 11:00,1.64E+12,0,0.84,2.2,2.354909765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2652,A20220119_1200,44.20721803,-122.1194501,314.79,92594.04,0,0.0047034,2.28,1/19/22 12:00,1.64E+12,0,0.92,2.04,2.237856117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2653,A20220119_1300,44.20721803,-122.1194501,314.77,92637.18,0,0.0048832,2.81,1/19/22 13:00,1.64E+12,0.0152,0.69,2.23,2.33430932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2654,A20220119_1400,44.20721803,-122.1194501,314.74,92680.32,0,0.0050629,3.34,1/19/22 14:00,1.64E+12,0.0152,0.46,2.43,2.473155879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2655,A20220119_1500,44.20721803,-122.1194501,331.21,92723.46,0,0.0052426,3.88,1/19/22 15:00,1.64E+12,0.0152,0.22,2.63,2.63918548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2656,A20220119_1600,44.20721803,-122.1194501,331.19,92739.04,10.688,0.005316,4.3,1/19/22 16:00,1.64E+12,0.0152,0.22,2.92,2.928275943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2657,A20220119_1700,44.20721803,-122.1194501,331.17,92754.52,46.161,0.0053893,4.72,1/19/22 17:00,1.64E+12,0.0152,0.21,3.2,3.206883222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2658,A20220119_1800,44.20721803,-122.1194501,337.45,92769.8,75.738,0.0054625,5.13,1/19/22 18:00,1.64E+12,0.0152,0.2,3.48,3.485742389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2659,A20220119_1900,44.20721803,-122.1194501,337.43,92754.84,95.623,0.0055517,5.42,1/19/22 19:00,1.64E+12,0.0544,0.29,3.44,3.452202196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2660,A20220119_2000,44.20721803,-122.1194501,337.42,92739.78,110.416,0.0056415,5.7,1/19/22 20:00,1.64E+12,0.0456,0.38,3.4,3.421169391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2661,A20220119_2100,44.20721803,-122.1194501,338.41,92724.82,113.424,0.0057309,5.98,1/19/22 21:00,1.64E+12,0.08,0.47,3.36,3.392712779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2662,A20220119_2200,44.20721803,-122.1194501,338.41,92729.96,96.464,0.0057422,5.89,1/19/22 22:00,1.64E+12,0.046,0.62,3.38,3.436393458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2663,A20220119_2300,44.20721803,-122.1194501,338.42,92735.54,71.08,0.0057538,5.8,1/19/22 23:00,1.64E+12,0.046,0.77,3.4,3.486100974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2664,A20220120_0000,44.20721803,-122.1194501,338.59,92741.12,36.372,0.0057655,5.71,1/20/22 0:00,1.64E+12,0.046,0.92,3.42,3.541581568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2665,A20220120_0100,44.20721803,-122.1194501,338.59,92713.02,0,0.0057925,5.63,1/20/22 1:00,1.64E+12,0.0808,1.17,3.68,3.861515247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2666,A20220120_0200,44.20721803,-122.1194501,338.6,92684.82,0,0.0058198,5.56,1/20/22 2:00,1.64E+12,0.0808,1.43,3.94,4.191479452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2667,A20220120_0300,44.20721803,-122.1194501,342.67,92656.62,0,0.0058472,5.49,1/20/22 3:00,1.64E+12,0.0808,1.68,4.19,4.514255199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2668,A20220120_0400,44.20721803,-122.1194501,342.66,92696.66,0,0.0059216,5.62,1/20/22 4:00,1.64E+12,0.0808,1.55,4.08,4.364504554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2669,A20220120_0500,44.20721803,-122.1194501,342.65,92736.06,0,0.005996,5.75,1/20/22 5:00,1.64E+12,0.3424,1.41,3.96,4.203534227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2670,A20220120_0600,44.20721803,-122.1194501,345.5,92775.46,0,0.0060704,5.87,1/20/22 6:00,1.64E+12,0.0808,1.28,3.85,4.05720347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2671,A20220120_0700,44.20721803,-122.1194501,345.49,92805.22,0,0.0061078,5.99,1/20/22 7:00,1.64E+12,0.1392,1.69,3.65,4.022263045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2672,A20220120_0800,44.20721803,-122.1194501,345.48,92834.34,0,0.0061453,6.11,1/20/22 8:00,1.64E+12,0.1356,2.1,3.44,4.030334974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2673,A20220120_0900,44.20721803,-122.1194501,340.17,92864.2,0,0.006183,6.23,1/20/22 9:00,1.64E+12,0.136,2.52,3.24,4.10463153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2674,A20220120_1000,44.20721803,-122.1194501,340.17,92831.5,0,0.0062109,6.27,1/20/22 10:00,1.64E+12,0.136,2.53,3.47,4.294391691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2675,A20220120_1100,44.20721803,-122.1194501,340.16,92799.44,0,0.0062386,6.3,1/20/22 11:00,1.64E+12,0.1356,2.55,3.69,4.485376238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2676,A20220120_1200,44.20721803,-122.1194501,327.74,92767.38,0,0.0062663,6.34,1/20/22 12:00,1.64E+12,0.1356,2.57,3.91,4.678995619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2677,A20220120_1300,44.20721803,-122.1194501,327.74,92745.22,0,0.0062637,6.34,1/20/22 13:00,1.64E+12,0,3.49,3.93,5.25594901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2678,A20220120_1400,44.20721803,-122.1194501,327.74,92723.6,0,0.0062611,6.35,1/20/22 14:00,1.64E+12,0.001,4.42,3.94,5.921148537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2679,A20220120_1500,44.20721803,-122.1194501,333.45,92701.44,0,0.0062585,6.35,1/20/22 15:00,1.64E+12,0.2714,5.35,3.95,6.650187967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2680,A20220120_1600,44.20721803,-122.1194501,333.45,92734.84,22.064,0.0060549,6.47,1/20/22 16:00,1.64E+12,0.5474,5.72,3.7,6.8123711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2681,A20220120_1700,44.20721803,-122.1194501,333.45,92768.58,92.425,0.0058511,6.59,1/20/22 17:00,1.64E+12,0.034,6.09,3.45,6.999328539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2682,A20220120_1800,44.20721803,-122.1194501,311.52,92802.22,197.122,0.0056477,6.71,1/20/22 18:00,1.64E+12,0.2732,6.46,3.2,7.209133096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2683,A20220120_1900,44.20721803,-122.1194501,311.51,92860.02,248.67,0.0057349,6.95,1/20/22 19:00,1.64E+12,0.2419,6.27,2.59,6.783877947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2684,A20220120_2000,44.20721803,-122.1194501,311.5,92917.28,287.143,0.0058225,7.19,1/20/22 20:00,1.64E+12,0.0138,6.09,1.97,6.400703086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2685,A20220120_2100,44.20721803,-122.1194501,285.58,92974.54,365.792,0.0059098,7.43,1/20/22 21:00,1.64E+12,0.133,5.91,1.36,6.064462054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2686,A20220120_2200,44.20721803,-122.1194501,285.59,92973.94,311.616,0.0057431,7.25,1/20/22 22:00,1.64E+12,0.4284,4.96,1.07,5.074100906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2687,A20220120_2300,44.20721803,-122.1194501,285.6,92973.88,230.48,0.0055767,7.07,1/20/22 23:00,1.64E+12,0.1044,4.02,0.78,4.094972527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2688,A20220121_0000,44.20721803,-122.1194501,241.72,92973.72,110.524,0.0054101,6.89,1/21/22 0:00,1.64E+12,0.0502,3.07,0.49,3.108858311,"{""type"":""MultiPoint"",""coordinates"":[]}"
2689,A20220121_0100,44.20721803,-122.1194501,241.77,92979.18,0,0.0050909,5.5,1/21/22 1:00,1.64E+12,2.00E-04,3.28,0.09,3.281234524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2690,A20220121_0200,44.20721803,-122.1194501,241.82,92985.18,0,0.0047713,4.1,1/21/22 2:00,1.64E+12,0,3.5,-0.31,3.513701752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2691,A20220121_0300,44.20721803,-122.1194501,227.34,92990.64,0,0.004451,2.7,1/21/22 3:00,1.64E+12,0,3.71,-0.7,3.775460237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2692,A20220121_0400,44.20721803,-122.1194501,227.36,93013.16,0,0.0042992,2.18,1/21/22 4:00,1.64E+12,0,3.25,-0.9,3.372313746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2693,A20220121_0500,44.20721803,-122.1194501,227.38,93035.68,0,0.0041474,1.65,1/21/22 5:00,1.64E+12,0,2.78,-1.1,2.989715706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2694,A20220121_0600,44.20721803,-122.1194501,223.14,93057.56,0,0.0039953,1.13,1/21/22 6:00,1.64E+12,0,2.32,-1.3,2.659398428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2695,A20220121_0700,44.20721803,-122.1194501,223.16,93089.42,0,0.0039177,0.75,1/21/22 7:00,1.64E+12,0,1.18,-1.61,1.996121239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2696,A20220121_0800,44.20721803,-122.1194501,223.17,93120.64,0,0.0038402,0.36,1/21/22 8:00,1.64E+12,0,0.05,-1.93,1.93064756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2697,A20220121_0900,44.20721803,-122.1194501,219.88,93151.96,0,0.0037629,-0.03,1/21/22 9:00,1.64E+12,0,-1.08,-2.24,2.486764967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2698,A20220121_1000,44.20721803,-122.1194501,219.89,93177.08,0,0.0036979,-0.3,1/21/22 10:00,1.64E+12,0,-1.09,-2.28,2.527152548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2699,A20220121_1100,44.20721803,-122.1194501,219.9,93202.3,0,0.0036328,-0.58,1/21/22 11:00,1.64E+12,0,-1.09,-2.33,2.572353008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2700,A20220121_1200,44.20721803,-122.1194501,212.34,93227.52,0,0.0035678,-0.86,1/21/22 12:00,1.64E+12,0,-1.1,-2.38,2.621907702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701,A20220121_1300,44.20721803,-122.1194501,212.35,93283.88,0,0.003538,-0.94,1/21/22 13:00,1.64E+12,0,-1.71,-1.93,2.578565493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2702,A20220121_1400,44.20721803,-122.1194501,212.35,93339.6,0,0.0035078,-1.02,1/21/22 14:00,1.64E+12,0,-2.32,-1.48,2.75187209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2703,A20220121_1500,44.20721803,-122.1194501,218.26,93396.06,0,0.0034777,-1.09,1/21/22 15:00,1.64E+12,0,-2.93,-1.03,3.105768826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2704,A20220121_1600,44.20721803,-122.1194501,218.2,93424.8,48.16,0.0036959,0.59,1/21/22 16:00,1.64E+12,0,-3.11,-1.63,3.511267577,"{""type"":""MultiPoint"",""coordinates"":[]}"
2705,A20220121_1700,44.20721803,-122.1194501,218.15,93454.08,195.562,0.0039136,2.28,1/21/22 17:00,1.64E+12,0,-3.29,-2.24,3.980163313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2706,A20220121_1800,44.20721803,-122.1194501,232.3,93483.36,355.486,0.0041307,3.97,1/21/22 18:00,1.64E+12,0,-3.47,-2.84,4.484027208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707,A20220121_1900,44.20721803,-122.1194501,232.26,93455.74,447.998,0.004174,5.33,1/21/22 19:00,1.64E+12,0,-3.42,-3,4.549329621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2708,A20220121_2000,44.20721803,-122.1194501,232.22,93428.02,517.324,0.0042172,6.68,1/21/22 20:00,1.64E+12,0,-3.37,-3.16,4.619794368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2709,A20220121_2100,44.20721803,-122.1194501,238.57,93401.04,481.984,0.0042603,8.04,1/21/22 21:00,1.64E+12,0,-3.33,-3.33,4.709331163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2710,A20220121_2200,44.20721803,-122.1194501,238.58,93377.44,411.28,0.0043264,7.66,1/21/22 22:00,1.64E+12,0,-3.12,-3.13,4.419423039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2711,A20220121_2300,44.20721803,-122.1194501,238.59,93353.74,305.32,0.0043922,7.29,1/21/22 23:00,1.64E+12,0,-2.91,-2.94,4.136629062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2712,A20220122_0000,44.20721803,-122.1194501,222.83,93330.14,107.736,0.0044582,6.91,1/22/22 0:00,1.64E+12,0,-2.7,-2.74,3.846764875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2713,A20220122_0100,44.20721803,-122.1194501,222.89,93375.3,0,0.0039467,5.45,1/22/22 1:00,1.64E+12,0,-2.95,-2.56,3.905905785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2714,A20220122_0200,44.20721803,-122.1194501,222.94,93419.92,0,0.0034344,3.98,1/22/22 2:00,1.64E+12,0,-3.21,-2.38,3.99606056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2715,A20220122_0300,44.20721803,-122.1194501,220.18,93465.08,0,0.0029206,2.52,1/22/22 3:00,1.64E+12,0,-3.47,-2.2,4.108637244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2716,A20220122_0400,44.20721803,-122.1194501,220.19,93413.16,0,0.0028085,2.21,1/22/22 4:00,1.64E+12,0,-3.5,-2.1,4.081666326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2717,A20220122_0500,44.20721803,-122.1194501,220.2,93361.14,0,0.0026958,1.89,1/22/22 5:00,1.64E+12,0,-3.54,-2,4.065907033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2718,A20220122_0600,44.20721803,-122.1194501,222.52,93309.22,0,0.0025834,1.58,1/22/22 6:00,1.64E+12,0,-3.57,-1.9,4.044119187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2719,A20220122_0700,44.20721803,-122.1194501,222.53,93327.22,0,0.0024749,1.7,1/22/22 7:00,1.64E+12,0,-3.55,-1.86,4.007754983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2720,A20220122_0800,44.20721803,-122.1194501,222.53,93344.48,0,0.0023664,1.82,1/22/22 8:00,1.64E+12,0,-3.54,-1.83,3.985034504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2721,A20220122_0900,44.20721803,-122.1194501,225.15,93362.48,0,0.0022577,1.94,1/22/22 9:00,1.64E+12,0,-3.52,-1.79,3.948987212,"{""type"":""MultiPoint"",""coordinates"":[]}"
2722,A20220122_1000,44.20721803,-122.1194501,225.15,93358.68,0,0.0022898,1.95,1/22/22 10:00,1.64E+12,0,-3.71,-1.6,4.040309394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2723,A20220122_1100,44.20721803,-122.1194501,225.15,93355.52,0,0.0023218,1.96,1/22/22 11:00,1.64E+12,0,-3.9,-1.41,4.147059199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2724,A20220122_1200,44.20721803,-122.1194501,217.98,93352.36,0,0.002354,1.97,1/22/22 12:00,1.64E+12,0,-4.09,-1.23,4.270948372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2725,A20220122_1300,44.20721803,-122.1194501,217.99,93303.66,0,0.002188,2.11,1/22/22 13:00,1.64E+12,0,-4.06,-1.32,4.269191961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2726,A20220122_1400,44.20721803,-122.1194501,217.99,93254.42,0,0.0020223,2.25,1/22/22 14:00,1.64E+12,0,-4.04,-1.4,4.275698773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727,A20220122_1500,44.20721803,-122.1194501,221.59,93206.36,0,0.0018565,2.4,1/22/22 15:00,1.64E+12,0,-4.01,-1.49,4.277873303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2728,A20220122_1600,44.20721803,-122.1194501,221.52,93241.12,50.944,0.002252,4.18,1/22/22 16:00,1.64E+12,0,-4.03,-1.44,4.279544368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2729,A20220122_1700,44.20721803,-122.1194501,221.45,93276.86,200.553,0.0026466,5.96,1/22/22 17:00,1.64E+12,0,-4.05,-1.4,4.285148772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2730,A20220122_1800,44.20721803,-122.1194501,236.22,93312.3,361.378,0.0030404,7.74,1/22/22 18:00,1.64E+12,0,-4.06,-1.35,4.278562843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2731,A20220122_1900,44.20721803,-122.1194501,236.19,93287.14,454.975,0.0034437,8.54,1/22/22 19:00,1.64E+12,0,-4.19,-1.25,4.372482133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2732,A20220122_2000,44.20721803,-122.1194501,236.15,93261.98,525.352,0.0038469,9.33,1/22/22 20:00,1.64E+12,0,-4.31,-1.16,4.463373164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2733,A20220122_2100,44.20721803,-122.1194501,244.29,93236.82,488.128,0.004249,10.13,1/22/22 21:00,1.64E+12,0,-4.43,-1.07,4.557389604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2734,A20220122_2200,44.20721803,-122.1194501,244.31,93171.52,417.184,0.0042581,9.56,1/22/22 22:00,1.64E+12,0,-4.2,-0.95,4.306100324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735,A20220122_2300,44.20721803,-122.1194501,244.32,93106.02,310.848,0.0042672,9,1/22/22 23:00,1.64E+12,0,-3.97,-0.84,4.057893542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736,A20220123_0000,44.20721803,-122.1194501,228.6,93040.52,111.048,0.0042759,8.44,1/23/22 0:00,1.64E+12,0,-3.74,-0.72,3.80867431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737,A20220123_0100,44.20721803,-122.1194501,228.66,93063.68,0,0.0037296,6.96,1/23/22 1:00,1.64E+12,0,-4.05,-0.83,4.134174646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738,A20220123_0200,44.20721803,-122.1194501,228.72,93087.38,0,0.0031821,5.48,1/23/22 2:00,1.64E+12,0,-4.36,-0.94,4.460179369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2739,A20220123_0300,44.20721803,-122.1194501,226.18,93110.98,0,0.0026337,4.01,1/23/22 3:00,1.64E+12,0,-4.66,-1.04,4.774641348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740,A20220123_0400,44.20721803,-122.1194501,226.19,93128.36,0,0.0026493,3.65,1/23/22 4:00,1.64E+12,0,-4.78,-0.77,4.841621629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2741,A20220123_0500,44.20721803,-122.1194501,226.2,93145.84,0,0.0026647,3.29,1/23/22 5:00,1.64E+12,0,-4.9,-0.5,4.925444142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2742,A20220123_0600,44.20721803,-122.1194501,223.67,93163.76,0,0.0026801,2.92,1/23/22 6:00,1.64E+12,0,-5.02,-0.23,5.025266162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2743,A20220123_0700,44.20721803,-122.1194501,223.68,93143.96,0,0.0025687,2.69,1/23/22 7:00,1.64E+12,0,-4.72,0.15,4.722382873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744,A20220123_0800,44.20721803,-122.1194501,223.69,93124.16,0,0.0024577,2.45,1/23/22 8:00,1.64E+12,0,-4.41,0.53,4.441733896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745,A20220123_0900,44.20721803,-122.1194501,221.95,93105,0,0.0023467,2.21,1/23/22 9:00,1.64E+12,0,-4.11,0.92,4.211709867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2746,A20220123_1000,44.20721803,-122.1194501,221.95,93085.2,0,0.0023184,2.09,1/23/22 10:00,1.64E+12,0,-3.96,0.96,4.074702443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2747,A20220123_1100,44.20721803,-122.1194501,221.96,93066.14,0,0.0022904,1.96,1/23/22 11:00,1.64E+12,0,-3.82,1.01,3.95126562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748,A20220123_1200,44.20721803,-122.1194501,220.4,93046.98,0,0.002262,1.83,1/23/22 12:00,1.64E+12,0,-3.67,1.05,3.817250319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749,A20220123_1300,44.20721803,-122.1194501,220.4,93058,0,0.002178,1.8,1/23/22 13:00,1.64E+12,0,-3.9,0.93,4.009351569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750,A20220123_1400,44.20721803,-122.1194501,220.41,93068.92,0,0.0020938,1.77,1/23/22 14:00,1.64E+12,0,-4.13,0.8,4.206768356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2751,A20220123_1500,44.20721803,-122.1194501,223.69,93079.94,0,0.0020095,1.74,1/23/22 15:00,1.64E+12,0,-4.36,0.67,4.411178981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752,A20220123_1600,44.20721803,-122.1194501,223.62,93024.14,54.112,0.002604,3.46,1/23/22 16:00,1.64E+12,0,-3.62,0.45,3.647862388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2753,A20220123_1700,44.20721803,-122.1194501,223.55,92968.78,206.575,0.0031966,5.18,1/23/22 17:00,1.64E+12,0,-2.87,0.22,2.878419705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2754,A20220123_1800,44.20721803,-122.1194501,239.18,92913.76,362.701,0.0037877,6.9,1/23/22 18:00,1.64E+12,0,-2.13,-0.01,2.130023474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755,A20220123_1900,44.20721803,-122.1194501,239.14,92875.36,456.151,0.0040044,7.93,1/23/22 19:00,1.64E+12,0,-1.89,0.55,1.968400366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2756,A20220123_2000,44.20721803,-122.1194501,239.11,92836.96,526.651,0.0042207,8.96,1/23/22 20:00,1.64E+12,0,-1.65,1.11,1.98861761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757,A20220123_2100,44.20721803,-122.1194501,247.5,92798.56,486.528,0.0044367,9.99,1/23/22 21:00,1.64E+12,0,-1.41,1.66,2.178003673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2758,A20220123_2200,44.20721803,-122.1194501,247.5,92735.2,416.464,0.0046466,9.78,1/23/22 22:00,1.64E+12,0,-0.87,1.49,1.725398505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759,A20220123_2300,44.20721803,-122.1194501,247.5,92672.38,311.44,0.0048567,9.58,1/23/22 23:00,1.64E+12,0,-0.33,1.32,1.360624856,"{""type"":""MultiPoint"",""coordinates"":[]}"
